,genres,artist_img,song_uri,song_pop,artist_pop,exact_song_match,search_dict,artist_uri,preview_url,duration_ms,acousticness,energy,instrumentalness,key,converted_keys,liveness,loudness,tempo,valence,danceability,ARTIST,THEME,SPOTIFY_URL,TITLE,YEAR
204,[],https://i.scdn.co/image/ffc48eb8f9fd437ef9fbe5c63efe7d0e2ef1b074,,,53.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ffc48eb8f9fd437ef9fbe5c63efe7d0e2ef1b074', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 53, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Dead Kennedys,Politics and protest,http://open.spotify.com/track/5szJ8SMwQVEvvdk65w6M6g,California Ãœber Alles,"1,979.00"
205,[],https://i.scdn.co/image/190a1b21c62ee10372bb5ae20d752af69cec9f16,spotify:track:2UVLuddklEVak5PXgC7baA,58.0,51.0,True,"{'acousticness': 0.023, 'genres': [], 'artist_img': u'https://i.scdn.co/image/190a1b21c62ee10372bb5ae20d752af69cec9f16', 'song_uri': u'spotify:track:2UVLuddklEVak5PXgC7baA', 'exact_song_match': True, 'song_name': u'Groove Is In The Heart', 'liveness': 0.264, 'tempo': 121.529, 'preview_url': u'https://p.scdn.co/mp3-preview/d10177c88feff3b08c5b6dc9dbb9ba4a2f3fd5da', 'artist_name': u'Deee-Lite', 'artist_uri': u'spotify:artist:4eQJIXFEujzhTVVS1gIfu5', 'song_pop': 58, 'artist_pop': 51, 'instrumentalness': 0.149, 'key': 6, 'duration_ms': 234293, 'loudness': -4.669, 'valence': 0.929, 'energy': 0.858, 'danceability': 0.763}",spotify:artist:4eQJIXFEujzhTVVS1gIfu5,https://p.scdn.co/mp3-preview/d10177c88feff3b08c5b6dc9dbb9ba4a2f3fd5da,234293.0,0.023,0.858,0.149,6.0,F#,0.264,-4.669,121.529,0.929,0.763,Deee-Lite,Party songs,http://open.spotify.com/track/2UVLuddklEVak5PXgC7baA,Groove Is in the Heart,1990
206,[],https://i.scdn.co/image/fbfa28b1424db2826f5fbee45b2c66e830838c16,spotify:track:0LN0ASTtcGIbNTnjSHG6eO,70.0,65.0,False,"{'acousticness': 0.00985, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fbfa28b1424db2826f5fbee45b2c66e830838c16', 'song_uri': u'spotify:track:0LN0ASTtcGIbNTnjSHG6eO', 'exact_song_match': False, 'song_name': u'Pour Some Sugar On Me (2012)', 'liveness': 0.106, 'tempo': 169.937, 'preview_url': u'https://p.scdn.co/mp3-preview/49cd7c1d341797324a07e1e48cbeb9d7ae6cc8ad', 'artist_name': u'Def Leppard', 'artist_uri': u'spotify:artist:6H1RjVyNruCmrBEWRbD0VZ', 'song_pop': 70, 'artist_pop': 65, 'instrumentalness': 0, 'key': 9, 'duration_ms': 261532, 'loudness': -5.352, 'valence': 0.72, 'energy': 0.849, 'danceability': 0.497}",spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,https://p.scdn.co/mp3-preview/49cd7c1d341797324a07e1e48cbeb9d7ae6cc8ad,261532.0,0.00985,0.849,0.0,9.0,A,0.106,-5.352,169.937,0.72,0.497,Def Leppard,Love,,Pour Some Sugar on Me,1987
207,[],https://i.scdn.co/image/45aae4c8b8c1f53f868bd2f12374791c392d6af8,spotify:track:1xShPgQbOUa98avWJQFDBY,46.0,71.0,False,"{'acousticness': 0.0112, 'genres': [], 'artist_img': u'https://i.scdn.co/image/45aae4c8b8c1f53f868bd2f12374791c392d6af8', 'song_uri': u'spotify:track:1xShPgQbOUa98avWJQFDBY', 'exact_song_match': False, 'song_name': u'Personal Jesus - Original Seven Inch Version', 'liveness': 0.0473, 'tempo': 129.983, 'preview_url': u'https://p.scdn.co/mp3-preview/477df4d2c90ad99f687764305c31cd197d99ddd7', 'artist_name': u'Depeche Mode', 'artist_uri': u'spotify:artist:762310PdDnwsDxAQxzQkfX', 'song_pop': 46, 'artist_pop': 71, 'instrumentalness': 0.0234, 'key': 11, 'duration_ms': 224906, 'loudness': -11.625, 'valence': 0.717, 'energy': 0.682, 'danceability': 0.637}",spotify:artist:762310PdDnwsDxAQxzQkfX,https://p.scdn.co/mp3-preview/477df4d2c90ad99f687764305c31cd197d99ddd7,224906.0,0.0112,0.682,0.0234,11.0,B,0.0473,-11.625,129.983,0.717,0.637,Depeche Mode,Life and death,http://open.spotify.com/track/70CZdyut5PuhQWgf1lkGXX,Personal Jesus,1989
208,[],https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab,spotify:track:2M9TgNilkqTZEpz2ztjrgp,0.0,3.0,False,"{'acousticness': 0.00532, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab', 'song_uri': u'spotify:track:2M9TgNilkqTZEpz2ztjrgp', 'exact_song_match': False, 'song_name': u'Just Can&apos;t Get Enough (In The Style Of Depeche Mode) - Karaoke Version', 'liveness': 0.173, 'tempo': 127.245, 'preview_url': u'https://p.scdn.co/mp3-preview/a4b61123cb095ebbc9ad464461b3b95f08f823d2', 'artist_name': u'Immense Media', 'artist_uri': u'spotify:artist:5U1j7oXCDfxiUiQHR73KiC', 'song_pop': 0, 'artist_pop': 3, 'instrumentalness': 0.485, 'key': 0, 'duration_ms': 217835, 'loudness': -15.088, 'valence': 0.976, 'energy': 0.426, 'danceability': 0.798}",spotify:artist:5U1j7oXCDfxiUiQHR73KiC,https://p.scdn.co/mp3-preview/a4b61123cb095ebbc9ad464461b3b95f08f823d2,217835.0,0.00532,0.426,0.485,0.0,C,0.173,-15.088,127.245,0.976,0.798,Depeche Mode,Party songs,http://open.spotify.com/track/4DAEaxpxKJy0Hq5mAiEnOO,Just Can't Get Enough,1981
209,[],https://i.scdn.co/image/aa3b048b03e1623ac90121182ee112c891874e44,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,52.0,54.0,False,"{'acousticness': 0.584, 'genres': [], 'artist_img': u'https://i.scdn.co/image/aa3b048b03e1623ac90121182ee112c891874e44', 'song_uri': u'spotify:track:2kkvB3RNRzwjFdGhaUA0tz', 'exact_song_match': False, 'song_name': u'Layla - 40th Anniversary Version / 2010 Remastered', 'liveness': 0.309, 'tempo': 115.646, 'preview_url': u'https://p.scdn.co/mp3-preview/6dbb946016994e23f6c8ec424ac790d07c625965', 'artist_name': u'Derek & The Dominos', 'artist_uri': u'spotify:artist:2rc78XDH9zuJP6bm78lU8Z', 'song_pop': 52, 'artist_pop': 54, 'instrumentalness': 0.332, 'key': 1, 'duration_ms': 423840, 'loudness': -3.743, 'valence': 0.49, 'energy': 0.918, 'danceability': 0.394}",spotify:artist:2rc78XDH9zuJP6bm78lU8Z,https://p.scdn.co/mp3-preview/6dbb946016994e23f6c8ec424ac790d07c625965,423840.0,0.584,0.918,0.332,1.0,C#,0.309,-3.743,115.646,0.49,0.394,Derek and the Dominos,Heartbreak,http://open.spotify.com/track/1KDsONFxp3YtnJTaLeWFIi,Layla,1970
210,[],https://i.scdn.co/image/c4ced56ef5a07aa55ba63c73a6377d6af506673b,spotify:track:27r3dprRqVSEmtFwP6o31I,45.0,53.0,True,"{'acousticness': 0.111, 'genres': [], 'artist_img': u'https://i.scdn.co/image/c4ced56ef5a07aa55ba63c73a6377d6af506673b', 'song_uri': u'spotify:track:27r3dprRqVSEmtFwP6o31I', 'exact_song_match': True, 'song_name': u'007 (Shanty Town)', 'liveness': 0.217, 'tempo': 203.126, 'preview_url': u'https://p.scdn.co/mp3-preview/0afeeec74d63b3d137a56e82f14a75faca41c268', 'artist_name': u'Desmond Dekker', 'artist_uri': u'spotify:artist:1FcB6xMihhP9Hb6AdGVbWe', 'song_pop': 45, 'artist_pop': 53, 'instrumentalness': 0.221, 'key': 9, 'duration_ms': 148826, 'loudness': -7.796, 'valence': 0.862, 'energy': 0.501, 'danceability': 0.681}",spotify:artist:1FcB6xMihhP9Hb6AdGVbWe,https://p.scdn.co/mp3-preview/0afeeec74d63b3d137a56e82f14a75faca41c268,148826.0,0.111,0.501,0.221,9.0,A,0.217,-7.796,203.126,0.862,0.681,Desmond Dekker,People and places,http://open.spotify.com/track/7hwvbkchjTc5JXEZ4xmQX7,007 (Shanty Town),1967
211,[],https://i.scdn.co/image/a3a2a82ee186ba1c2a1ae6cfa4e6d43c59fc25e4,spotify:track:7gIonVkTzdyoqiNalLHujm,0.0,20.0,False,"{'acousticness': 0.117, 'genres': [], 'artist_img': u'https://i.scdn.co/image/a3a2a82ee186ba1c2a1ae6cfa4e6d43c59fc25e4', 'song_uri': u'spotify:track:7gIonVkTzdyoqiNalLHujm', 'exact_song_match': False, 'song_name': u'Say My Name (Karaoke Version) - Originally Performed By Destiny S Child', 'liveness': 0.158, 'tempo': 140.023, 'preview_url': u'https://p.scdn.co/mp3-preview/2c912cb19dc3b75a1c4209d38a06c4f361ff2c5d', 'artist_name': u'Albert 2 Stone', 'artist_uri': u'spotify:artist:6q6D8PiXlLQKNlCGjDyVrI', 'song_pop': 0, 'artist_pop': 20, 'instrumentalness': 0.95, 'key': 0, 'duration_ms': 265569, 'loudness': -7.346, 'valence': 0.284, 'energy': 0.708, 'danceability': 0.518}",spotify:artist:6q6D8PiXlLQKNlCGjDyVrI,https://p.scdn.co/mp3-preview/2c912cb19dc3b75a1c4209d38a06c4f361ff2c5d,265569.0,0.117,0.708,0.95,0.0,C,0.158,-7.346,140.023,0.284,0.518,Destiny's Child,Sex,http://open.spotify.com/track/2gSyc23Hua25fqSFpgAh6W,Say My Name,1999
212,[],https://i.scdn.co/image/00a4ec73cbde700b0d45d558b9a98a6bb8f9f2d7,spotify:track:4sscDOZCkbLSlDqcCgUJnX,55.0,53.0,True,"{'acousticness': 0.0744, 'genres': [], 'artist_img': u'https://i.scdn.co/image/00a4ec73cbde700b0d45d558b9a98a6bb8f9f2d7', 'song_uri': u'spotify:track:4sscDOZCkbLSlDqcCgUJnX', 'exact_song_match': True, 'song_name': u'Whip It', 'liveness': 0.0621, 'tempo': 157.902, 'preview_url': u'https://p.scdn.co/mp3-preview/2f1262162b5bd3294b966f7b5ac0fdd1addd6522', 'artist_name': u'DEVO', 'artist_uri': u'spotify:artist:0UKfenbZb15sqhfPC6zbt3', 'song_pop': 55, 'artist_pop': 53, 'instrumentalness': 0.004, 'key': 9, 'duration_ms': 161133, 'loudness': -7.255, 'valence': 0.958, 'energy': 0.869, 'danceability': 0.78}",spotify:artist:0UKfenbZb15sqhfPC6zbt3,https://p.scdn.co/mp3-preview/2f1262162b5bd3294b966f7b5ac0fdd1addd6522,161133.0,0.0744,0.869,0.004,9.0,A,0.0621,-7.255,157.902,0.958,0.78,Devo,Party songs,http://open.spotify.com/track/6QG0wcgoCsa9pqFyTg0rRO,Whip It,1980
213,[],https://i.scdn.co/image/bde076476ce94b6a6ab2e02d1c78d86701605d08,spotify:track:0EMmVUYs9ZZRHtlADB88uz,62.0,61.0,True,"{'acousticness': 0.648, 'genres': [], 'artist_img': u'https://i.scdn.co/image/bde076476ce94b6a6ab2e02d1c78d86701605d08', 'song_uri': u'spotify:track:0EMmVUYs9ZZRHtlADB88uz', 'exact_song_match': True, 'song_name': u'Come On Eileen', 'liveness': 0.264, 'tempo': 106.799, 'preview_url': u'https://p.scdn.co/mp3-preview/d474e8886b7af4312db5e85d0ade96efddfcb15f', 'artist_name': u'Dexys Midnight Runners', 'artist_uri': u'spotify:artist:4QTVePrFu1xuGM9K0kNXkk', 'song_pop': 62, 'artist_pop': 61, 'instrumentalness': 3.14e-06, 'key': 2, 'duration_ms': 287306, 'loudness': -7.064, 'valence': 0.787, 'energy': 0.658, 'danceability': 0.45}",spotify:artist:4QTVePrFu1xuGM9K0kNXkk,https://p.scdn.co/mp3-preview/d474e8886b7af4312db5e85d0ade96efddfcb15f,287306.0,0.648,0.658,3.14e-06,2.0,D,0.264,-7.064,106.799,0.787,0.45,Dexys Midnight Runners,Sex,http://open.spotify.com/track/7L1h8TN56ynoes6aZ4kNs2,Come On Eileen,1982
214,[],https://i.scdn.co/image/bde076476ce94b6a6ab2e02d1c78d86701605d08,spotify:track:7gb626DDDHoiuVAGZEnlJk,44.0,61.0,False,"{'acousticness': 0.403, 'genres': [], 'artist_img': u'https://i.scdn.co/image/bde076476ce94b6a6ab2e02d1c78d86701605d08', 'song_uri': u'spotify:track:7gb626DDDHoiuVAGZEnlJk', 'exact_song_match': False, 'song_name': u'Geno - 2000 Remastered Version', 'liveness': 0.819, 'tempo': 124.817, 'preview_url': u'https://p.scdn.co/mp3-preview/1e116fe6994fc6dcb5f48c66c2f52b08b683b73c', 'artist_name': u'Dexys Midnight Runners', 'artist_uri': u'spotify:artist:4QTVePrFu1xuGM9K0kNXkk', 'song_pop': 44, 'artist_pop': 61, 'instrumentalness': 7.47e-06, 'key': 6, 'duration_ms': 211026, 'loudness': -8.211, 'valence': 0.855, 'energy': 0.558, 'danceability': 0.58}",spotify:artist:4QTVePrFu1xuGM9K0kNXkk,https://p.scdn.co/mp3-preview/1e116fe6994fc6dcb5f48c66c2f52b08b683b73c,211026.0,0.403,0.558,7.47e-06,6.0,F#,0.819,-8.211,124.817,0.855,0.58,Dexys Midnight Runners,People and places,http://open.spotify.com/track/7gb626DDDHoiuVAGZEnlJk,Geno,1980
215,[],https://i.scdn.co/image/20a75516052e2fae346804c70093cc344adadce0,spotify:track:6xRDKCCNJxMBtwiaQitjSX,3.0,27.0,False,"{'acousticness': 0.859, 'genres': [], 'artist_img': u'https://i.scdn.co/image/20a75516052e2fae346804c70093cc344adadce0', 'song_uri': u'spotify:track:6xRDKCCNJxMBtwiaQitjSX', 'exact_song_match': False, 'song_name': u'Strangers Out Of Blue', 'liveness': 0.108, 'tempo': 101.736, 'preview_url': u'https://p.scdn.co/mp3-preview/81ed5ee9bdd16f4301aa6ae1ffb4913b146bb326', 'artist_name': u'St. Thomas', 'artist_uri': u'spotify:artist:7lYNSjGXUKzI6mbA5605pB', 'song_pop': 3, 'artist_pop': 27, 'instrumentalness': 2.11e-06, 'key': 3, 'duration_ms': 247026, 'loudness': -14.987, 'valence': 0.0375, 'energy': 0.0891, 'danceability': 0.458}",spotify:artist:7lYNSjGXUKzI6mbA5605pB,https://p.scdn.co/mp3-preview/81ed5ee9bdd16f4301aa6ae1ffb4913b146bb326,247026.0,0.859,0.0891,2.11e-06,3.0,D#,0.108,-14.987,101.736,0.0375,0.458,Diana Ross,Politics and protest,http://open.spotify.com/track/0ew27xRdxSexrWbODuLfeE,I'm Coming Out,"1,980.00"
216,[],https://i.scdn.co/image/7fe9c1767ea5c0293b407734d60920a0388e48ce,spotify:track:0pOpAQ7568dzOsuwbcc7Bv,30.0,47.0,True,"{'acousticness': 0.256, 'genres': [], 'artist_img': u'https://i.scdn.co/image/7fe9c1767ea5c0293b407734d60920a0388e48ce', 'song_uri': u'spotify:track:0pOpAQ7568dzOsuwbcc7Bv', 'exact_song_match': True, 'song_name': u'Love Child', 'liveness': 0.489, 'tempo': 104.704, 'preview_url': u'https://p.scdn.co/mp3-preview/e136733e00b8a18207fcb8f6622f29f25d696c97', 'artist_name': u'Diana Ross & The Supremes', 'artist_uri': u'spotify:artist:0rXI0q8Cahq6numvPlloaq', 'song_pop': 30, 'artist_pop': 47, 'instrumentalness': 0, 'key': 9, 'duration_ms': 177026, 'loudness': -8.341, 'valence': 0.501, 'energy': 0.754, 'danceability': 0.582}",spotify:artist:0rXI0q8Cahq6numvPlloaq,https://p.scdn.co/mp3-preview/e136733e00b8a18207fcb8f6622f29f25d696c97,177026.0,0.256,0.754,0.0,9.0,A,0.489,-8.341,104.704,0.501,0.582,Diana Ross and the Supremes,Sex,http://open.spotify.com/track/2OukOzuIXcJFz9apg4gSuM,Love Child,1968
217,[],https://i.scdn.co/image/eebf99a19cd84498a2dda4959731490298c797aa,,,28.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/eebf99a19cd84498a2dda4959731490298c797aa', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 28, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Dick Gaughan,Politics and protest,,VÃ_ctor Jara of Chile,1985
218,[],https://i.scdn.co/image/a7e38a7a990ef60e1a468cad8594fd22797ee893,spotify:track:5BMSrL9aBVNvd3M4WL725W,14.0,33.0,False,"{'acousticness': 0.26, 'genres': [], 'artist_img': u'https://i.scdn.co/image/a7e38a7a990ef60e1a468cad8594fd22797ee893', 'song_uri': u'spotify:track:5BMSrL9aBVNvd3M4WL725W', 'exact_song_match': False, 'song_name': u'Cokane In My Brain - Single Version', 'liveness': 0.233, 'tempo': 94.468, 'preview_url': u'https://p.scdn.co/mp3-preview/c4c2e0b6f7c0941c3012cc68cac52278166755ca', 'artist_name': u'Dillinger', 'artist_uri': u'spotify:artist:5J69edy1luLIzbgyl4u1Dv', 'song_pop': 14, 'artist_pop': 33, 'instrumentalness': 0, 'key': 10, 'duration_ms': 165573, 'loudness': -8.342, 'valence': 0.838, 'energy': 0.423, 'danceability': 0.798}",spotify:artist:5J69edy1luLIzbgyl4u1Dv,https://p.scdn.co/mp3-preview/c4c2e0b6f7c0941c3012cc68cac52278166755ca,165573.0,0.26,0.423,0.0,10.0,A#,0.233,-8.342,94.468,0.838,0.798,Dillinger,Party songs,http://open.spotify.com/track/4qhRH8f3Du6ooDZFaKou45,Cokane in My Brain,1976
219,[],https://i.scdn.co/image/8958829bfad7fcac5e5e4112ef4c6fed96ce79e5,spotify:track:76pKWLPf8HEY9LEDOLKjkw,33.0,53.0,True,"{'acousticness': 0.802, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8958829bfad7fcac5e5e4112ef4c6fed96ce79e5', 'song_uri': u'spotify:track:76pKWLPf8HEY9LEDOLKjkw', 'exact_song_match': True, 'song_name': u'Mad About The Boy', 'liveness': 0.133, 'tempo': 108.16, 'preview_url': u'https://p.scdn.co/mp3-preview/ce91dfd0a7958b3cb5053e6bfb317ab99012d047', 'artist_name': u'Dinah Washington', 'artist_uri': u'spotify:artist:32LHRiof0sa4taYew9i3Fa', 'song_pop': 33, 'artist_pop': 53, 'instrumentalness': 3.69e-05, 'key': 1, 'duration_ms': 170000, 'loudness': -11.797, 'valence': 0.245, 'energy': 0.234, 'danceability': 0.439}",spotify:artist:32LHRiof0sa4taYew9i3Fa,https://p.scdn.co/mp3-preview/ce91dfd0a7958b3cb5053e6bfb317ab99012d047,170000.0,0.802,0.234,3.69e-05,1.0,C#,0.133,-11.797,108.16,0.245,0.439,Dinah Washington,Love,http://open.spotify.com/track/3q393Yh4k0cu2wlTgyiW4v,Mad About the Boy,1952
220,[],https://i.scdn.co/image/ef0bdb9969c557d72bf3cffd73aef89b60c85213,spotify:track:7c8c4U4w6jM5S5f2bfBiJc,28.0,55.0,True,"{'acousticness': 0.101, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ef0bdb9969c557d72bf3cffd73aef89b60c85213', 'song_uri': u'spotify:track:7c8c4U4w6jM5S5f2bfBiJc', 'exact_song_match': True, 'song_name': u'Born to Be With You', 'liveness': 0.0966, 'tempo': 71.253, 'preview_url': u'https://p.scdn.co/mp3-preview/3eb7ccb7f018ff8e1a3f5c38d255e7c8b4fe511b', 'artist_name': u'Dion', 'artist_uri': u'spotify:artist:15FyiY3ChN0QRspHIQYq0W', 'song_pop': 28, 'artist_pop': 55, 'instrumentalness': 0.000681, 'key': 7, 'duration_ms': 411786, 'loudness': -9.603, 'valence': 0.365, 'energy': 0.627, 'danceability': 0.247}",spotify:artist:15FyiY3ChN0QRspHIQYq0W,https://p.scdn.co/mp3-preview/3eb7ccb7f018ff8e1a3f5c38d255e7c8b4fe511b,411786.0,0.101,0.627,0.000681,7.0,G,0.0966,-9.603,71.253,0.365,0.247,Dion,Love,,Born to Be With You,1975
221,[],https://i.scdn.co/image/b8a66779cfb2e80589f10b91be55b099703a6008,spotify:track:4EoUALVwY4i7U6uKRhk8hr,58.0,53.0,True,"{'acousticness': 0.823, 'genres': [], 'artist_img': u'https://i.scdn.co/image/b8a66779cfb2e80589f10b91be55b099703a6008', 'song_uri': u'spotify:track:4EoUALVwY4i7U6uKRhk8hr', 'exact_song_match': True, 'song_name': u'The Wanderer', 'liveness': 0.32, 'tempo': 115.781, 'preview_url': u'https://p.scdn.co/mp3-preview/6c1983102ecc6917b1c38aea8251fbef11603887', 'artist_name': u'Dion & The Belmonts', 'artist_uri': u'spotify:artist:2loYllWFfoWpoxC5YrJKc4', 'song_pop': 58, 'artist_pop': 53, 'instrumentalness': 0.00818, 'key': 2, 'duration_ms': 163626, 'loudness': -11.338, 'valence': 0.798, 'energy': 0.535, 'danceability': 0.6}",spotify:artist:2loYllWFfoWpoxC5YrJKc4,https://p.scdn.co/mp3-preview/6c1983102ecc6917b1c38aea8251fbef11603887,163626.0,0.823,0.535,0.00818,2.0,D,0.32,-11.338,115.781,0.798,0.6,Dion,People and places,http://open.spotify.com/track/0tk8p69r1Ed2OuqiXxHdAQ,The Wanderer,"1,961.00"
222,[],https://i.scdn.co/image/b8a66779cfb2e80589f10b91be55b099703a6008,spotify:track:6AhHYWJOBMRjEi2z1tWpYa,51.0,53.0,True,"{'acousticness': 0.627, 'genres': [], 'artist_img': u'https://i.scdn.co/image/b8a66779cfb2e80589f10b91be55b099703a6008', 'song_uri': u'spotify:track:6AhHYWJOBMRjEi2z1tWpYa', 'exact_song_match': True, 'song_name': u'A Teenager In Love', 'liveness': 0.192, 'tempo': 79.136, 'preview_url': u'https://p.scdn.co/mp3-preview/d88b79266941d5c732807322664705a4e127829a', 'artist_name': u'Dion & The Belmonts', 'artist_uri': u'spotify:artist:2loYllWFfoWpoxC5YrJKc4', 'song_pop': 51, 'artist_pop': 53, 'instrumentalness': 0, 'key': 1, 'duration_ms': 153866, 'loudness': -13.604, 'valence': 0.694, 'energy': 0.273, 'danceability': 0.549}",spotify:artist:2loYllWFfoWpoxC5YrJKc4,https://p.scdn.co/mp3-preview/d88b79266941d5c732807322664705a4e127829a,153866.0,0.627,0.273,0.0,1.0,C#,0.192,-13.604,79.136,0.694,0.549,Dion & the Belmonts,Love,http://open.spotify.com/track/17iHLt9yQLLeBN3g1woXzB,A Teenager in Love,1960
223,[],https://i.scdn.co/image/8558bf9dd8bf4ddf255c5eaea401f600ab8e5c12,,,57.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8558bf9dd8bf4ddf255c5eaea401f600ab8e5c12', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 57, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Dionne Warwick,People and places,http://open.spotify.com/track/3lVRhqxAiipuI4kPz4TF5W,Do You Know the Way to San JosÃ©,1968
224,[],https://i.scdn.co/image/8558bf9dd8bf4ddf255c5eaea401f600ab8e5c12,spotify:track:6y6KOwYsmPXhiOTayBpoBz,50.0,57.0,True,"{'acousticness': 0.86, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8558bf9dd8bf4ddf255c5eaea401f600ab8e5c12', 'song_uri': u'spotify:track:6y6KOwYsmPXhiOTayBpoBz', 'exact_song_match': True, 'song_name': u'Walk On By', 'liveness': 0.112, 'tempo': 99.037, 'preview_url': u'https://p.scdn.co/mp3-preview/fb99b5934c7d95376ff8ea76192931ed308d3896', 'artist_name': u'Dionne Warwick', 'artist_uri': u'spotify:artist:2JSjCHK79gdaiPWdKiNUNp', 'song_pop': 50, 'artist_pop': 57, 'instrumentalness': 0, 'key': 5, 'duration_ms': 177133, 'loudness': -8.815, 'valence': 0.555, 'energy': 0.355, 'danceability': 0.699}",spotify:artist:2JSjCHK79gdaiPWdKiNUNp,https://p.scdn.co/mp3-preview/fb99b5934c7d95376ff8ea76192931ed308d3896,177133.0,0.86,0.355,0.0,5.0,F,0.112,-8.815,99.037,0.555,0.699,Dionne Warwick,Heartbreak,http://open.spotify.com/track/6xS9VDmREYFio4BNGFImjc,Walk on By,1964
225,[],https://i.scdn.co/image/43afe5df79315be9537492e32c4c92b575146ab5,spotify:track:6oNvmplQGUkmAh441Teows,52.0,44.0,True,"{'acousticness': 0.181, 'genres': [], 'artist_img': u'https://i.scdn.co/image/43afe5df79315be9537492e32c4c92b575146ab5', 'song_uri': u'spotify:track:6oNvmplQGUkmAh441Teows', 'exact_song_match': True, 'song_name': u'I Touch Myself', 'liveness': 0.0647, 'tempo': 109.328, 'preview_url': u'https://p.scdn.co/mp3-preview/3b4e89c4505dd9d794f7f0237364e59dd088174b', 'artist_name': u'Divinyls', 'artist_uri': u'spotify:artist:5t06MTkDD3yr5LVs3YFLQC', 'song_pop': 52, 'artist_pop': 44, 'instrumentalness': 7.47e-06, 'key': 5, 'duration_ms': 227640, 'loudness': -10.211, 'valence': 0.718, 'energy': 0.711, 'danceability': 0.66}",spotify:artist:5t06MTkDD3yr5LVs3YFLQC,https://p.scdn.co/mp3-preview/3b4e89c4505dd9d794f7f0237364e59dd088174b,227640.0,0.181,0.711,7.47e-06,5.0,F,0.0647,-10.211,109.328,0.718,0.66,Divinyls,Sex,http://open.spotify.com/track/6oNvmplQGUkmAh441Teows,I Touch Myself,1991
226,[],https://i.scdn.co/image/3619d355d6dff30505c72d720b3a4f3d6691f593,spotify:track:5dPfweC4kFNvS45Hke0FBF,57.0,66.0,True,"{'acousticness': 0.111, 'genres': [], 'artist_img': u'https://i.scdn.co/image/3619d355d6dff30505c72d720b3a4f3d6691f593', 'song_uri': u'spotify:track:5dPfweC4kFNvS45Hke0FBF', 'exact_song_match': True, 'song_name': u'Not Ready to Make Nice', 'liveness': 0.113, 'tempo': 83.241, 'preview_url': u'https://p.scdn.co/mp3-preview/5b43cbc27cade313fdfeb57c1dd4da106bc3a1f3', 'artist_name': u'Dixie Chicks', 'artist_uri': u'spotify:artist:25IG9fa7cbdmCIy3OnuH57', 'song_pop': 57, 'artist_pop': 66, 'instrumentalness': 8.09e-05, 'key': 6, 'duration_ms': 238226, 'loudness': -6.153, 'valence': 0.246, 'energy': 0.508, 'danceability': 0.448}",spotify:artist:25IG9fa7cbdmCIy3OnuH57,https://p.scdn.co/mp3-preview/5b43cbc27cade313fdfeb57c1dd4da106bc3a1f3,238226.0,0.111,0.508,8.09e-05,6.0,F#,0.113,-6.153,83.241,0.246,0.448,Dixie Chicks,Politics and protest,http://open.spotify.com/track/65SgC0WRidtEYjWp4wwBDs,Not Ready to Make Nice,2006
