,Unnamed: 0,artist,subgenre,genre,master_genre
15187,15187,Everly Brothers,merseybeat,,Pop music
15188,15188,Everly Brothers,nashville sound,Pop music,Pop music
15189,15189,Everly Brothers,rock-and-roll,,Pop music
15190,15190,Everly Brothers,rockabilly,Fusion music,Pop music
15191,15191,Everly Brothers,traditional country,Country music,Pop music
15192,15192,Everly Brothers,traditional folk,Pop music,Pop music
15193,15193,Emillo Pericoli,adult standards,Pop music,Pop music
15194,15194,Emillo Pericoli,christmas,,Pop music
15195,15195,Emillo Pericoli,deep adult standards,Pop music,Pop music
15196,15196,Emillo Pericoli,easy listening,Pop music,Pop music
15197,15197,Emillo Pericoli,lounge,Rock music,Pop music
15198,15198,Ernie Maresca,brill building pop,Pop music,Fusion music
15199,15199,Ernie Maresca,doo-wop,,Fusion music
15200,15200,Ernie Maresca,merseybeat,,Fusion music
15201,15201,Ernie Maresca,rock-and-roll,,Fusion music
15202,15202,Ernie Maresca,rockabilly,Fusion music,Fusion music
15203,15203,Don and Juan,doo-wop,,
15204,15204,Joanie Sommers,deep adult standards,Pop music,Pop music
15205,15205,"Dave ""Baby"" Cortez",doo-wop,,Fusion music
15206,15206,"Dave ""Baby"" Cortez",rock-and-roll,,Fusion music
15207,15207,"Dave ""Baby"" Cortez",rockabilly,Fusion music,Fusion music
15208,15208,Duprees,brill building pop,Pop music,Pop music
15209,15209,Duprees,doo-wop,,Pop music
15210,15210,Joe Henderson,avant-garde jazz,Jazz,Jazz
15211,15211,Joe Henderson,bebop,Jazz,Jazz
15212,15212,Joe Henderson,contemporary post-bop,Gospel music,Jazz
15213,15213,Joe Henderson,cool jazz,Jazz,Jazz
15214,15214,Joe Henderson,free jazz,Jazz,Jazz
15215,15215,Joe Henderson,hard bop,Hardcore music,Jazz
15216,15216,Joe Henderson,jazz,Jazz,Jazz
15217,15217,Joe Henderson,jazz funk,Jazz,Jazz
15218,15218,Joe Henderson,jazz fusion,Fusion music,Jazz
15219,15219,Joe Henderson,soul jazz,Jazz,Jazz
15220,15220,Joe Henderson,stride,Jazz,Jazz
15221,15221,Johnny Crawford,deep adult standards,Pop music,Pop music
15222,15222,Johnny Crawford,doo-wop,,Pop music
15223,15223,Barbara Lynn,brill building pop,Pop music,Blues music
15224,15224,Barbara Lynn,chicago soul,Blues music,Blues music
15225,15225,Barbara Lynn,jazz blues,Jazz,Blues music
15226,15226,Barbara Lynn,memphis soul,Blues music,Blues music
15227,15227,Barbara Lynn,motown,,Blues music
15228,15228,Barbara Lynn,new orleans blues,Blues music,Blues music
15229,15229,Barbara Lynn,northern soul,Jazz,Blues music
15230,15230,Barbara Lynn,soul,Jazz,Blues music
15231,15231,Barbara Lynn,soul blues,Blues music,Blues music
15232,15232,Barbara Lynn,southern soul,Gospel music,Blues music
15233,15233,Jimmy Clanton,deep adult standards,Pop music,Pop music
15234,15234,Jimmy Clanton,doo-wop,,Pop music
15235,15235,Jimmy Clanton,rock-and-roll,,Pop music
15236,15236,Jimmy Clanton,swamp pop,Pop music,Pop music
15237,15237,Rick Nelson,outsider,House music,Pop music
15238,15238,Patsy Cline,adult standards,Pop music,Pop music
15239,15239,Patsy Cline,brill building pop,Pop music,Pop music
15240,15240,Patsy Cline,christmas,,Pop music
15241,15241,Patsy Cline,country gospel,Country music,Pop music
15242,15242,Patsy Cline,folk,Pop music,Pop music
15243,15243,Patsy Cline,lounge,Rock music,Pop music
15244,15244,Patsy Cline,nashville sound,Pop music,Pop music
15245,15245,Patsy Cline,outlaw country,Country music,Pop music
15246,15246,Patsy Cline,rock-and-roll,,Pop music
15247,15247,Patsy Cline,rockabilly,Fusion music,Pop music
15248,15248,Patsy Cline,traditional country,Country music,Pop music
15249,15249,Patsy Cline,traditional folk,Pop music,Pop music
15250,15250,Larry Finnegan,deep adult standards,Pop music,Pop music
15251,15251,James Darren,adult standards,Pop music,Pop music
15252,15252,James Darren,christmas,,Pop music
15253,15253,James Darren,deep adult standards,Pop music,Pop music
15254,15254,James Darren,easy listening,Pop music,Pop music
15255,15255,James Darren,lounge,Rock music,Pop music
15256,15256,Walter Brennan,country gospel,Country music,Country music
15257,15257,Walter Brennan,cowboy western,Country music,Country music
15258,15258,Walter Brennan,nashville sound,Pop music,Country music
15259,15259,Walter Brennan,traditional country,Country music,Country music
15260,15260,Walter Brennan,western swing,Country music,Country music
15261,15261,Billy Vaughn,easy listening,Pop music,Pop music
15262,15262,Jimmy Dean,country,Country music,Country music
15263,15263,Jimmy Dean,country christmas,Country music,Country music
15264,15264,Jimmy Dean,country gospel,Country music,Country music
15265,15265,Jimmy Dean,cowboy western,Country music,Country music
15266,15266,Jimmy Dean,nashville sound,Pop music,Country music
15267,15267,Jimmy Dean,outlaw country,Country music,Country music
15268,15268,Jimmy Dean,traditional country,Country music,Country music
15269,15269,Jimmy Dean,western swing,Country music,Country music
15270,15270,Jimmy Smith,bebop,Jazz,Jazz
15271,15271,Jimmy Smith,contemporary post-bop,Gospel music,Jazz
15272,15272,Jimmy Smith,cool jazz,Jazz,Jazz
15273,15273,Jimmy Smith,hard bop,Hardcore music,Jazz
15274,15274,Jimmy Smith,jazz,Jazz,Jazz
15275,15275,Jimmy Smith,jazz blues,Jazz,Jazz
15276,15276,Jimmy Smith,jazz christmas,Jazz,Jazz
15277,15277,Jimmy Smith,jazz funk,Jazz,Jazz
15278,15278,Jimmy Smith,jazz fusion,Fusion music,Jazz
15279,15279,Jimmy Smith,soul jazz,Jazz,Jazz
15280,15280,King Curtis,chicago soul,Blues music,Jazz
15281,15281,King Curtis,classic funk rock,Rock music,Jazz
15282,15282,King Curtis,funk,Jazz,Jazz
15283,15283,King Curtis,jazz blues,Jazz,Jazz
15284,15284,King Curtis,jazz christmas,Jazz,Jazz
15285,15285,King Curtis,memphis soul,Blues music,Jazz
15286,15286,King Curtis,motown,,Jazz
15287,15287,King Curtis,new orleans blues,Blues music,Jazz
15288,15288,King Curtis,soul,Jazz,Jazz
15289,15289,King Curtis,soul blues,Blues music,Jazz
15290,15290,King Curtis,soul christmas,Jazz,Jazz
15291,15291,King Curtis,soul jazz,Jazz,Jazz
15292,15292,King Curtis,southern soul,Gospel music,Jazz
15293,15293,Bobby Rydell,brill building pop,Pop music,Pop music
15294,15294,Bobby Rydell,bubblegum pop,Pop music,Pop music
15295,15295,Bobby Rydell,christmas,,Pop music
15296,15296,Bobby Rydell,deep adult standards,Pop music,Pop music
15297,15297,Bobby Rydell,doo-wop,,Pop music
15298,15298,Bobby Rydell,merseybeat,,Pop music
15299,15299,Bobby Rydell,rock-and-roll,,Pop music
15300,15300,Bobby Rydell,rockabilly,Fusion music,Pop music
15301,15301,Ikettes,brill building pop,Pop music,Blues music
15302,15302,Ikettes,chicago soul,Blues music,Blues music
15303,15303,Ikettes,girl group,Rock music,Blues music
15304,15304,Ikettes,memphis soul,Blues music,Blues music
15305,15305,Ikettes,motown,,Blues music
15306,15306,Ikettes,northern soul,Jazz,Blues music
15307,15307,Ikettes,southern soul,Gospel music,Blues music
15308,15308,Kingston Trio,adult standards,Pop music,Pop music
15309,15309,Kingston Trio,brill building pop,Pop music,Pop music
15310,15310,Kingston Trio,bubblegum pop,Pop music,Pop music
15311,15311,Kingston Trio,folk,Pop music,Pop music
15312,15312,Kingston Trio,folk christmas,Pop music,Pop music
15313,15313,Kingston Trio,folk rock,Rock music,Pop music
15314,15314,Kingston Trio,nashville sound,Pop music,Pop music
15315,15315,Kingston Trio,rock-and-roll,,Pop music
15316,15316,Kingston Trio,rockabilly,Fusion music,Pop music
15317,15317,Kingston Trio,traditional folk,Pop music,Pop music
15318,15318,Eddie Hodges,merseybeat,,
15319,15319,Eddie Hodges,rock-and-roll,,
15320,15320,Bobby Lewis,doo-wop,,
15321,15321,Dee Clark,chicago soul,Blues music,Jazz
15322,15322,Dee Clark,doo-wop,,Jazz
15323,15323,Dee Clark,northern soul,Jazz,Jazz
15324,15324,Dee Clark,rock-and-roll,,Jazz
15325,15325,Joe Dowell,ballroom,,
15326,15326,Lawrence Welk,adult standards,Pop music,Alternative rock
15327,15327,Lawrence Welk,christmas,,Alternative rock
15328,15328,Lawrence Welk,deep adult standards,Pop music,Alternative rock
15329,15329,Lawrence Welk,easy listening,Pop music,Alternative rock
15330,15330,Lawrence Welk,exotica,World music,Alternative rock
15331,15331,Lawrence Welk,lounge,Rock music,Alternative rock
15332,15332,Lawrence Welk,polka,Polka,Alternative rock
15333,15333,The Shirelles,adult standards,Pop music,Jazz
15334,15334,The Shirelles,brill building pop,Pop music,Jazz
15335,15335,The Shirelles,chicago soul,Blues music,Jazz
15336,15336,The Shirelles,doo-wop,,Jazz
15337,15337,The Shirelles,memphis soul,Blues music,Jazz
15338,15338,The Shirelles,motown,,Jazz
15339,15339,The Shirelles,rock-and-roll,,Jazz
15340,15340,The Shirelles,rockabilly,Fusion music,Jazz
15341,15341,The Shirelles,soul,Jazz,Jazz
15342,15342,The Shirelles,soul christmas,Jazz,Jazz
15343,15343,The Shirelles,southern soul,Gospel music,Jazz
15344,15344,Mar-keys,chicago soul,Blues music,Blues music
15345,15345,Mar-keys,memphis soul,Blues music,Blues music
15346,15346,Mar-keys,motown,,Blues music
15347,15347,Mar-keys,soul,Jazz,Blues music
15348,15348,Mar-keys,soul blues,Blues music,Blues music
15349,15349,Mar-keys,southern soul,Gospel music,Blues music
15350,15350,Ferrante and Teicher,christmas,,Rock music
15351,15351,Ferrante and Teicher,easy listening,Pop music,Rock music
15352,15352,Ferrante and Teicher,exotica,World music,Rock music
15353,15353,Ferrante and Teicher,lounge,Rock music,Rock music
15354,15354,Ernie K-Doe,chicago soul,Blues music,Blues music
15355,15355,Ernie K-Doe,jazz blues,Jazz,Blues music
15356,15356,Ernie K-Doe,jump blues,Blues music,Blues music
15357,15357,Ernie K-Doe,memphis blues,Blues music,Blues music
15358,15358,Ernie K-Doe,memphis soul,Blues music,Blues music
15359,15359,Ernie K-Doe,motown,,Blues music
15360,15360,Ernie K-Doe,new orleans blues,Blues music,Blues music
15361,15361,Ernie K-Doe,northern soul,Jazz,Blues music
15362,15362,Ernie K-Doe,rock-and-roll,,Blues music
15363,15363,Ernie K-Doe,soul,Jazz,Blues music
15364,15364,Ernie K-Doe,soul blues,Blues music,Blues music
15365,15365,Ernie K-Doe,southern soul,Gospel music,Blues music
15366,15366,Ricky Nelson,adult standards,Pop music,Pop music
15367,15367,Ricky Nelson,brill building pop,Pop music,Pop music
15368,15368,Ricky Nelson,bubblegum pop,Pop music,Pop music
15369,15369,Ricky Nelson,christmas,,Pop music
15370,15370,Ricky Nelson,doo-wop,,Pop music
15371,15371,Ricky Nelson,folk christmas,Pop music,Pop music
15372,15372,Ricky Nelson,folk rock,Rock music,Pop music
15373,15373,Ricky Nelson,lounge,Rock music,Pop music
15374,15374,Ricky Nelson,mellow gold,,Pop music
15375,15375,Ricky Nelson,merseybeat,,Pop music
15376,15376,Ricky Nelson,nashville sound,Pop music,Pop music
15377,15377,Ricky Nelson,rock-and-roll,,Pop music
15378,15378,Ricky Nelson,rockabilly,Fusion music,Pop music
15379,15379,Ricky Nelson,traditional country,Country music,Pop music
15380,15380,Ricky Nelson,traditional folk,Pop music,Pop music
15381,15381,Miracles,jazz christmas,Jazz,Jazz
15382,15382,Marty Robbins,country,Country music,Country music
15383,15383,Marty Robbins,country christmas,Country music,Country music
15384,15384,Marty Robbins,country gospel,Country music,Country music
15385,15385,Marty Robbins,cowboy western,Country music,Country music
15386,15386,Marty Robbins,nashville sound,Pop music,Country music
15387,15387,Marty Robbins,outlaw country,Country music,Country music
15388,15388,Marty Robbins,rock-and-roll,,Country music
15389,15389,Marty Robbins,rockabilly,Fusion music,Country music
15390,15390,Marty Robbins,traditional country,Country music,Country music
15391,15391,Floyd Cramer,christmas,,Country music
15392,15392,Floyd Cramer,country christmas,Country music,Country music
15393,15393,Floyd Cramer,country gospel,Country music,Country music
15394,15394,Floyd Cramer,cowboy western,Country music,Country music
15395,15395,Floyd Cramer,easy listening,Pop music,Country music
15396,15396,Floyd Cramer,nashville sound,Pop music,Country music
15397,15397,Floyd Cramer,traditional country,Country music,Country music
15398,15398,Gary,brill building pop,Pop music,Fusion music
15399,15399,Gary,doo-wop,,Fusion music
15400,15400,Gary,rock-and-roll,,Fusion music
15401,15401,Gary,rockabilly,Fusion music,Fusion music
15402,15402,Barry Mann,adult standards,Pop music,Pop music
15403,15403,Barry Mann,brill building pop,Pop music,Pop music
15404,15404,Barry Mann,bubblegum pop,Pop music,Pop music
15405,15405,Barry Mann,doo-wop,,Pop music
15406,15406,Barry Mann,rock-and-roll,,Pop music
15407,15407,Barry Mann,rockabilly,Fusion music,Pop music
15408,15408,Chris Kenner,jazz christmas,Jazz,Blues music
15409,15409,Chris Kenner,jump blues,Blues music,Blues music
15410,15410,Chris Kenner,new orleans blues,Blues music,Blues music
15411,15411,Ferlin Husky,country christmas,Country music,Country music
15412,15412,Ferlin Husky,country gospel,Country music,Country music
15413,15413,Ferlin Husky,cowboy western,Country music,Country music
15414,15414,Ferlin Husky,nashville sound,Pop music,Country music
15415,15415,Ferlin Husky,traditional country,Country music,Country music
15416,15416,Ferlin Husky,western swing,Country music,Country music
15417,15417,Marcels,adult standards,Pop music,Pop music
15418,15418,Marcels,brill building pop,Pop music,Pop music
15419,15419,Marcels,bubblegum pop,Pop music,Pop music
15420,15420,Marcels,doo-wop,,Pop music
15421,15421,Marcels,rock-and-roll,,Pop music
15422,15422,Marcels,rockabilly,Fusion music,Pop music
15423,15423,Troy Shondell,deep adult standards,Pop music,Pop music
15424,15424,Troy Shondell,doo-wop,,Pop music
15425,15425,"Clarence ""Frog Man"" Henry",brill building pop,Pop music,Blues music
15426,15426,"Clarence ""Frog Man"" Henry",doo-wop,,Blues music
15427,15427,"Clarence ""Frog Man"" Henry",jump blues,Blues music,Blues music
15428,15428,"Clarence ""Frog Man"" Henry",new orleans blues,Blues music,Blues music
15429,15429,"Clarence ""Frog Man"" Henry",rock-and-roll,,Blues music
15430,15430,"Clarence ""Frog Man"" Henry",rockabilly,Fusion music,Blues music
15431,15431,Kokomo,atmospheric post rock,Rock music,Rock music
15432,15432,Kokomo,post rock,Rock music,Rock music
15433,15433,Faron Young,country christmas,Country music,Country music
15434,15434,Faron Young,country gospel,Country music,Country music
15435,15435,Faron Young,cowboy western,Country music,Country music
15436,15436,Faron Young,nashville sound,Pop music,Country music
15437,15437,Faron Young,outlaw country,Country music,Country music
15438,15438,Faron Young,traditional country,Country music,Country music
15439,15439,Faron Young,western swing,Country music,Country music
15440,15440,Arthur Lyman,easy listening,Pop music,Rock music
15441,15441,Arthur Lyman,exotica,World music,Rock music
15442,15442,Arthur Lyman,lounge,Rock music,Rock music
15443,15443,Timi Yuro,adult standards,Pop music,Pop music
15444,15444,Timi Yuro,brill building pop,Pop music,Pop music
15445,15445,Timi Yuro,chicago soul,Blues music,Pop music
15446,15446,Timi Yuro,christmas,,Pop music
15447,15447,Timi Yuro,motown,,Pop music
15448,15448,Timi Yuro,northern soul,Jazz,Pop music
15449,15449,Timi Yuro,rock-and-roll,,Pop music
15450,15450,Capris,doo-wop,,
15451,15451,Paris Sisters,brill building pop,Pop music,Pop music
15452,15452,Paris Sisters,doo-wop,,Pop music
15453,15453,Bob Moore,indorock,Fusion music,Fusion music
15454,15454,Ral Donner,adult standards,Pop music,Pop music
15455,15455,Ral Donner,brill building pop,Pop music,Pop music
15456,15456,Ral Donner,cabaret,Alternative rock,Pop music
15457,15457,Ral Donner,christmas,,Pop music
15458,15458,Ral Donner,easy listening,Pop music,Pop music
15459,15459,Ral Donner,exotica,World music,Pop music
15460,15460,Ral Donner,lounge,Rock music,Pop music
15461,15461,Ral Donner,swing,Country music,Pop music
15462,15462,Ral Donner,vocal jazz,Jazz,Pop music
15463,15463,Adam Wade,deep adult standards,Pop music,Pop music
15464,15464,Echoes,deep adult standards,Pop music,Pop music
15465,15465,Echoes,doo-wop,,Pop music
15466,15466,Echoes,soda pop,Pop music,Pop music
15467,15467,Buzz Clifford,deep adult standards,Pop music,Pop music
15468,15468,Buzz Clifford,doo-wop,,Pop music
15469,15469,Caesar and The Romans,doo-wop,,
15470,15470,Bert Kaempfert and His Orch.,easy listening,Pop music,Pop music
15471,15471,Bert Kaempfert and His Orch.,lounge,Rock music,Pop music
15472,15472,Tony Orlando,adult standards,Pop music,Pop music
15473,15473,Tony Orlando,brill building pop,Pop music,Pop music
15474,15474,Tony Orlando,bubblegum pop,Pop music,Pop music
15475,15475,Tony Orlando,soft rock,Rock music,Pop music
15476,15476,Linda Scott,brill building pop,Pop music,Fusion music
15477,15477,Linda Scott,rock-and-roll,,Fusion music
15478,15478,Linda Scott,rockabilly,Fusion music,Fusion music
15479,15479,Rosie and The Originals,brill building pop,Pop music,Pop music
15480,15480,Rosie and The Originals,chicago soul,Blues music,Pop music
15481,15481,Rosie and The Originals,doo-wop,,Pop music
15482,15482,Curtis Lee,brill building pop,Pop music,Fusion music
15483,15483,Curtis Lee,doo-wop,,Fusion music
15484,15484,Curtis Lee,rock-and-roll,,Fusion music
15485,15485,Curtis Lee,rockabilly,Fusion music,Fusion music
15486,15486,Fats Domino,adult standards,Pop music,Blues music
15487,15487,Fats Domino,brill building pop,Pop music,Blues music
15488,15488,Fats Domino,chicago soul,Blues music,Blues music
15489,15489,Fats Domino,christmas,,Blues music
15490,15490,Fats Domino,doo-wop,,Blues music
15491,15491,Fats Domino,jazz blues,Jazz,Blues music
15492,15492,Fats Domino,jazz christmas,Jazz,Blues music
15493,15493,Fats Domino,lounge,Rock music,Blues music
15494,15494,Fats Domino,memphis soul,Blues music,Blues music
15495,15495,Fats Domino,motown,,Blues music
15496,15496,Fats Domino,new orleans blues,Blues music,Blues music
15497,15497,Fats Domino,piano blues,Blues music,Blues music
